DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEMAND_[MW],AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW],BELGIUM_DEMAND_[MW],BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW],DENMARK_DEMAND_[MW],DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DENMARK_DEFICIT(-)_SURPLUS(+)_[MW],FRANCE_DEMAND_[MW],FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FRANCE_DEFICIT(-)_SURPLUS(+)_[MW],GERMANY_DEMAND_[MW],GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],GERMANY_DEFICIT(-)_SURPLUS(+)_[MW],NETHERLANDS_DEMAND_[MW],NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW],SLOVENIA_DEMAND_[MW],SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW],SWITZERLAND_DEMAND_[MW],SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW]
03/08/2022,03/08/2022,FCR,1,NEGPOS_08_12,79,73,79,62,86,"140,8",-60,22,"1552,57",-15,489,79,-46,555,79,55,116,79,-41,15,79,-13,64,79,58
03/08/2022,03/08/2022,FCR,1,NEGPOS_12_16,"55,6",73,"55,6",25,86,"55,6",-60,22,"1313,51",-15,489,"55,6",28,555,"55,6",51,116,"55,6",-46,15,"55,6",-13,64,"55,6",30
03/08/2022,03/08/2022,FCR,1,NEGPOS_16_20,"106,11",73,"106,11",41,86,"261,92",-60,22,"1880,28",-15,489,"106,11",37,555,"106,11",64,116,"106,11",-41,15,"106,11",-13,64,"106,11",-13
03/08/2022,03/08/2022,FCR,1,NEGPOS_20_24,"44,6",73,"44,6",21,86,"368,2",-60,22,"2089,8",-15,489,"44,6",97,555,"44,6",54,116,"44,6",-56,15,"44,6",-15,64,"44,6",-26
04/08/2022,04/08/2022,FCR,1,NEGPOS_00_04,48,73,48,26,86,"179,2",-60,22,"1719,36",-15,489,48,36,555,48,123,116,48,-50,15,48,-15,64,48,-42
04/08/2022,04/08/2022,FCR,1,NEGPOS_04_08,71,73,71,38,86,"254,44",-60,22,"1816,42",-15,489,71,5,555,71,131,116,71,-45,15,71,-15,64,71,-39
04/08/2022,04/08/2022,FCR,1,NEGPOS_08_12,85,73,85,47,86,"180,52",-60,22,"1504,73",-15,489,85,-50,555,85,77,116,85,-41,15,85,-14,64,85,57
04/08/2022,04/08/2022,FCR,1,NEGPOS_12_16,"67,64",73,"67,64",48,86,"67,64",-59,22,"1609,52",-15,489,"67,64",5,555,"67,64",90,116,"67,64",-41,15,"67,64",-14,64,"67,64",-14
04/08/2022,04/08/2022,FCR,1,NEGPOS_16_20,"79,92",73,"79,92",16,86,"278,72",-60,22,"1611,72",-15,489,"79,92",49,555,"79,92",53,116,"79,92",-46,15,"79,92",-15,64,"79,92",18
04/08/2022,04/08/2022,FCR,1,NEGPOS_20_24,48,73,48,21,86,"291,44",-60,22,"1719,69",-15,489,48,67,555,48,42,116,48,-50,15,48,-15,64,48,10
05/08/2022,05/08/2022,FCR,1,NEGPOS_00_04,45,73,45,32,86,"199,68",-60,22,"1881,04",-15,489,45,-7,555,45,134,116,45,-55,15,45,-15,64,45,-14
05/08/2022,05/08/2022,FCR,1,NEGPOS_04_08,64,73,64,34,86,"267,08",-60,22,"1816,55",-15,489,64,-24,555,64,144,116,64,-45,15,64,-15,64,64,-19
05/08/2022,05/08/2022,FCR,1,NEGPOS_08_12,68,73,68,44,86,"144,28",-60,22,"1784,3",-15,489,68,-19,555,68,64,116,68,-42,15,68,-13,64,68,41
05/08/2022,05/08/2022,FCR,1,NEGPOS_12_16,50,73,50,29,86,50,-59,22,"1611,8",-15,489,50,13,555,50,54,116,50,-42,15,50,-14,64,50,34
05/08/2022,05/08/2022,FCR,1,NEGPOS_16_20,64,73,64,39,86,"167,92",-60,22,"2257,25",-15,489,64,0,555,64,63,116,64,-46,15,64,-15,64,64,34
05/08/2022,05/08/2022,FCR,1,NEGPOS_20_24,46,73,46,15,86,"289,2",-60,22,"2149,76",-15,489,46,37,555,46,53,116,46,-50,15,46,-15,64,46,35
06/08/2022,06/08/2022,FCR,1,NEGPOS_00_04,47,73,47,11,86,47,-58,22,"1612,2",-15,489,47,26,555,47,131,116,47,-50,15,47,-15,64,47,-30
06/08/2022,06/08/2022,FCR,1,NEGPOS_04_08,"97,5",73,"97,5",29,86,"97,5",-58,22,"1612,2",-15,489,"97,5",-76,555,"97,5",146,116,"97,5",-45,15,"97,5",-15,64,"97,5",34
06/08/2022,06/08/2022,FCR,1,NEGPOS_08_12,112,73,112,32,86,"160,48",-60,22,"1322,14",-15,489,112,-52,555,112,91,116,112,-41,15,112,-10,64,112,55
06/08/2022,06/08/2022,FCR,1,NEGPOS_12_16,"139,32",73,"139,32",27,86,"308,68",-60,22,"1074,64",-15,489,"139,32",-22,555,"139,32",72,116,"139,32",-41,15,"139,32",-11,64,"139,32",50
06/08/2022,06/08/2022,FCR,1,NEGPOS_16_20,179,73,179,32,86,179,-59,22,"1440,38",-15,489,179,-38,555,179,85,116,179,-41,15,179,-13,64,179,49
06/08/2022,06/08/2022,FCR,1,NEGPOS_20_24,"81,55",73,"81,55",32,86,"128,84",-60,22,"1612,2",-15,489,"81,55",39,555,"81,55",53,116,"81,55",-45,15,"81,55",-15,64,"81,55",11
07/08/2022,07/08/2022,FCR,1,NEGPOS_00_04,"42,5",73,"42,5",11,86,"61,8",-60,22,"1583,01",-15,489,"42,5",61,555,"42,5",111,116,"42,5",-56,15,"42,5",-14,64,"42,5",-38
07/08/2022,07/08/2022,FCR,1,NEGPOS_04_08,"264,08",73,"264,08",19,86,"264,08",-59,22,"1583,01",-15,489,"264,08",-22,555,"264,08",105,116,"264,08",-45,15,"264,08",-14,64,"264,08",31
07/08/2022,07/08/2022,FCR,1,NEGPOS_08_12,159,73,159,22,86,"200,16",-60,22,"1583,01",-15,489,159,4,555,159,77,116,159,-41,15,159,-11,64,159,24
07/08/2022,07/08/2022,FCR,1,NEGPOS_12_16,"172,2",73,"172,2",12,86,"172,2",-60,22,"1583,01",-15,489,"172,2",29,555,"172,2",59,116,"172,2",-41,15,"172,2",-12,64,"172,2",28
07/08/2022,07/08/2022,FCR,1,NEGPOS_16_20,164,73,164,17,86,164,-60,22,"2257,61",-15,489,164,3,555,164,99,116,164,-41,15,164,-11,64,164,8
07/08/2022,07/08/2022,FCR,1,NEGPOS_20_24,50,73,50,16,86,"128,4",-60,22,"2687,63",-15,489,50,105,555,50,52,116,50,-50,15,50,-13,64,50,-35
08/08/2022,08/08/2022,FCR,1,NEGPOS_00_04,59,73,59,15,86,59,-58,22,"2418,87",-15,489,59,-12,555,59,129,116,59,-50,15,59,-15,64,59,6
08/08/2022,08/08/2022,FCR,1,NEGPOS_04_08,"138,1",73,"138,1",15,86,"175,32",-60,22,"1929,72",-15,489,"138,1",-29,555,"138,1",129,116,"138,1",-45,15,"138,1",-14,64,"138,1",19
08/08/2022,08/08/2022,FCR,1,NEGPOS_08_12,100,73,100,23,86,"196,32",-60,22,"2090,98",-15,489,100,-33,555,100,74,116,100,-42,15,100,-11,64,100,64
08/08/2022,08/08/2022,FCR,1,NEGPOS_12_16,"130,43",73,"130,43",18,86,"130,43",-59,22,"2687,63",-15,489,"130,43",-21,555,"130,43",65,116,"130,43",-41,15,"130,43",-11,64,"130,43",64
08/08/2022,08/08/2022,FCR,1,NEGPOS_16_20,"116,11",73,"116,11",6,86,"235,92",-60,22,"2144,73",-15,489,"116,11",-32,555,"116,11",71,116,"116,11",-41,15,"116,11",-13,64,"116,11",84
08/08/2022,08/08/2022,FCR,1,NEGPOS_20_24,"71,48",73,"71,48",13,86,"314,6",-60,22,"2284,49",-15,489,"71,48",93,555,"71,48",34,116,"71,48",-46,15,"71,48",-13,64,"71,48",-6
09/08/2022,09/08/2022,FCR,1,NEGPOS_00_04,"77,12",73,"77,12",20,86,"92,16",-60,22,"1612,72",-15,489,"77,12",-18,555,"77,12",117,116,"77,12",-50,15,"77,12",-15,64,"77,12",21
09/08/2022,09/08/2022,FCR,1,NEGPOS_04_08,"124,25",73,"124,25",20,86,179,-60,22,"1881,52",-15,489,"124,25",-36,555,"124,25",117,116,"124,25",-45,15,"124,25",-14,64,"124,25",33
09/08/2022,09/08/2022,FCR,1,NEGPOS_08_12,114,73,114,19,86,"127,48",-60,22,"2031,85",-15,489,114,-39,555,114,63,116,114,-41,15,114,-11,64,114,84
09/08/2022,09/08/2022,FCR,1,NEGPOS_12_16,"116,56",73,"116,56",18,86,"116,56",-59,22,"1741,58",-15,489,"116,56",2,555,"116,56",67,116,"116,56",-41,15,"116,56",-11,64,"116,56",39
09/08/2022,09/08/2022,FCR,1,NEGPOS_16_20,112,73,112,11,86,"165,96",-60,22,"2150,28",-15,489,112,14,555,112,47,116,112,-41,15,112,-13,64,112,57
09/08/2022,09/08/2022,FCR,1,NEGPOS_20_24,99,73,99,26,86,"218,04",-60,22,"2150,28",-15,489,99,24,555,99,50,116,99,-46,15,99,-15,64,99,36
10/08/2022,10/08/2022,FCR,1,NEGPOS_00_04,"65,72",73,"65,72",42,86,"65,72",-59,22,"1343,92",-15,489,"65,72",-21,555,"65,72",117,116,"65,72",-50,15,"65,72",-15,64,"65,72",1
10/08/2022,10/08/2022,FCR,1,NEGPOS_04_08,"122,58",73,"122,58",42,86,"122,58",-59,22,"1505,28",-15,489,"122,58",-40,555,"122,58",117,116,"122,58",-50,15,"122,58",-14,64,"122,58",19
10/08/2022,10/08/2022,FCR,1,NEGPOS_08_12,106,73,106,46,86,"121,36",-60,22,"1451,52",-15,489,106,-79,555,106,109,116,106,-50,15,106,-11,64,106,60
10/08/2022,10/08/2022,FCR,1,NEGPOS_12_16,140,73,140,41,86,140,-60,22,"1335,79",-15,489,140,-42,555,140,99,116,140,-50,15,140,-11,64,140,38
10/08/2022,10/08/2022,FCR,1,NEGPOS_16_20,111,73,111,28,86,"165,76",-60,22,"1451,52",-15,489,111,-45,555,111,91,116,111,-50,15,111,-13,64,111,64
10/08/2022,10/08/2022,FCR,1,NEGPOS_20_24,"77,89",73,"77,89",33,86,"205,96",-60,22,"1720,2",-15,489,"77,89",83,555,"77,89",37,116,"77,89",-50,15,"77,89",-15,64,"77,89",-13
11/08/2022,11/08/2022,FCR,1,NEGPOS_00_04,"129,6",73,"129,6",21,86,"129,6",-58,22,"1314,39",-15,489,"129,6",-31,555,"129,6",123,116,"129,6",-42,15,"129,6",-14,64,"129,6",16
11/08/2022,11/08/2022,FCR,1,NEGPOS_04_08,"131,43",73,"131,43",21,86,"131,43",-58,22,"1451,44",-15,489,"131,43",-41,555,"131,43",122,116,"131,43",-42,15,"131,43",-14,64,"131,43",27
11/08/2022,11/08/2022,FCR,1,NEGPOS_08_12,116,73,116,28,86,116,-59,22,"1472,98",-15,489,116,-57,555,116,106,116,116,-42,15,116,-12,64,116,51
11/08/2022,11/08/2022,FCR,1,NEGPOS_12_16,140,73,140,20,86,140,-59,22,"1231,07",-15,489,140,-31,555,140,114,116,140,-42,15,140,-12,64,140,25
11/08/2022,11/08/2022,FCR,1,NEGPOS_16_20,"136,46",73,"136,46",19,86,"160,6",-60,22,"1558,96",-15,489,"136,46",-26,555,"136,46",121,116,"136,46",-42,15,"136,46",-14,64,"136,46",17
11/08/2022,11/08/2022,FCR,1,NEGPOS_20_24,"77,89",73,"77,89",18,86,"204,44",-60,22,"1666,48",-15,489,"77,89",95,555,"77,89",48,116,"77,89",-42,15,"77,89",-15,64,"77,89",-29
12/08/2022,12/08/2022,FCR,1,NEGPOS_00_04,"130,18",73,"130,18",13,86,"285,52",-60,22,"1236,44",-15,489,"130,18",-28,555,"130,18",116,116,"130,18",-42,15,"130,18",-14,64,"130,18",30
12/08/2022,12/08/2022,FCR,1,NEGPOS_04_08,"175,13",73,"175,13",13,86,"225,52",-60,22,"1344,14",-15,489,"175,13",-51,555,"175,13",116,116,"175,13",-42,15,"175,13",-13,64,"175,13",52
12/08/2022,12/08/2022,FCR,1,NEGPOS_08_12,"145,3",73,"145,3",23,86,"202,36",-60,22,"1371,02",-15,489,"145,3",-31,555,"145,3",74,116,"145,3",-42,15,"145,3",-11,64,"145,3",62
12/08/2022,12/08/2022,FCR,1,NEGPOS_12_16,140,73,140,13,86,"196,32",-60,22,"1128,92",-15,489,140,-52,555,140,111,116,140,-42,15,140,-11,64,140,56
12/08/2022,12/08/2022,FCR,1,NEGPOS_16_20,134,73,134,1,86,"190,24",-60,22,"1397,72",-15,489,134,14,555,134,115,116,134,-42,15,134,-14,64,134,1
12/08/2022,12/08/2022,FCR,1,NEGPOS_20_24,"77,89",73,"77,89",14,86,"121,56",-60,22,"1532,12",-15,489,"77,89",90,555,"77,89",59,116,"77,89",-42,15,"77,89",-15,64,"77,89",-31
13/08/2022,13/08/2022,FCR,1,NEGPOS_00_04,58,73,58,7,86,58,-58,22,"1344,18",-15,489,58,-3,555,58,132,116,58,-51,15,58,-15,64,58,3
13/08/2022,13/08/2022,FCR,1,NEGPOS_04_08,140,73,140,19,86,140,-58,22,"1263,56",-15,489,140,-75,555,"131,66",167,116,140,-42,15,140,-14,64,140,18
13/08/2022,13/08/2022,FCR,1,NEGPOS_08_12,125,73,125,18,86,"172,88",-60,22,1200,-15,489,125,-66,555,125,110,116,125,-42,15,125,-11,64,125,66
13/08/2022,13/08/2022,FCR,1,NEGPOS_12_16,199,73,199,12,86,199,-59,22,"962,43",-15,489,199,-36,555,199,110,116,199,-42,15,199,-11,64,199,41
13/08/2022,13/08/2022,FCR,1,NEGPOS_16_20,"127,26",73,"127,26",12,86,"127,26",-59,22,1398,-15,489,"127,26",-45,555,"127,26",104,116,"127,26",-42,15,"127,26",-14,64,"127,26",59
13/08/2022,13/08/2022,FCR,1,NEGPOS_20_24,"54,01",73,"54,01",12,86,"149,6",-60,22,"1451,68",-15,489,"54,01",44,555,"54,01",101,116,"54,01",-51,15,"54,01",-15,64,"54,01",-16
14/08/2022,14/08/2022,FCR,1,NEGPOS_00_04,53,73,53,4,86,53,-58,22,1398,-15,489,53,62,555,53,84,116,53,-51,15,53,-12,64,53,-14
14/08/2022,14/08/2022,FCR,1,NEGPOS_04_08,122,73,122,22,86,122,-58,22,"1129,11",-15,489,122,-44,555,122,133,116,122,-42,15,122,-11,64,122,15
14/08/2022,14/08/2022,FCR,1,NEGPOS_08_12,"172,9",73,"172,9",27,86,"294,2",-60,22,"1129,16",-15,489,"172,9",-61,555,"172,9",130,116,"172,9",-42,15,"172,9",-11,64,"172,9",32
14/08/2022,14/08/2022,FCR,1,NEGPOS_12_16,"149,3",73,"149,3",22,86,"202,96",-60,22,"704,35",-15,489,"149,3",-12,555,"149,3",90,116,"149,3",-45,15,"149,3",-11,64,"149,3",31
14/08/2022,14/08/2022,FCR,1,NEGPOS_16_20,"158,62",73,"158,62",22,86,"158,62",-59,22,"1344,18",-15,489,"158,62",-40,555,"158,62",120,116,"158,62",-45,15,"158,62",-14,64,"158,62",31
14/08/2022,14/08/2022,FCR,1,NEGPOS_20_24,"43,35",73,"43,35",-1,86,"137,04",-60,22,"1451,71",-15,489,"43,35",94,555,"43,35",72,116,"43,35",-57,15,"43,35",-15,64,"43,35",-11
15/08/2022,15/08/2022,FCR,1,NEGPOS_00_04,"163,64",73,"163,64",28,86,"163,64",-58,22,"1398,24",-15,489,"163,64",-41,555,"163,64",138,116,"163,64",-45,15,"163,64",-11,64,"163,64",4
15/08/2022,15/08/2022,FCR,1,NEGPOS_04_08,222,73,222,49,86,222,-58,22,"1559,6",-15,489,222,-74,555,222,138,116,222,-45,15,222,-11,64,222,16
15/08/2022,15/08/2022,FCR,1,NEGPOS_08_12,136,73,136,50,86,136,-59,22,"1667,16",-15,489,136,-25,555,136,99,116,136,-41,15,136,-11,64,136,8
15/08/2022,15/08/2022,FCR,1,NEGPOS_12_16,"217,92",73,"217,92",49,86,"217,92",-59,22,"1559,6",-15,489,"217,92",-72,555,"217,92",130,116,"217,92",-41,15,"217,92",-11,64,"217,92",19
15/08/2022,15/08/2022,FCR,1,NEGPOS_16_20,132,73,132,16,86,"188,96",-60,22,"1882,28",-15,489,132,-29,555,132,133,116,132,-45,15,132,-14,64,132,15
15/08/2022,15/08/2022,FCR,1,NEGPOS_20_24,44,73,44,3,86,"241,28",-60,22,"1936,04",-15,489,44,90,555,44,73,116,44,-56,15,44,-15,64,44,-20
16/08/2022,16/08/2022,FCR,1,NEGPOS_00_04,"74,71",73,"74,71",25,86,"74,71",-58,22,"1693,66",-15,489,"74,71",-63,555,"74,71",134,116,"74,71",-45,15,"74,71",-15,64,"74,71",37
16/08/2022,16/08/2022,FCR,1,NEGPOS_04_08,134,73,134,47,86,134,-58,22,"1774,72",-15,489,134,-86,555,134,133,116,134,-45,15,134,-14,64,134,43
16/08/2022,16/08/2022,FCR,1,NEGPOS_08_12,116,73,116,40,86,116,-59,22,"1795,82",-15,489,116,-84,555,116,109,116,116,-41,15,116,-11,64,116,64
16/08/2022,16/08/2022,FCR,1,NEGPOS_12_16,125,73,125,53,86,125,-59,22,"1639,9",-15,489,125,-103,555,125,103,116,125,-41,15,125,-11,64,125,73
16/08/2022,16/08/2022,FCR,1,NEGPOS_16_20,168,73,168,31,86,"209,96",-60,22,"2032,39",-15,489,168,-73,555,168,134,116,168,-45,15,168,-14,64,168,42
16/08/2022,16/08/2022,FCR,1,NEGPOS_20_24,"53,27",73,"53,27",6,86,"270,04",-60,22,"1881,85",-15,489,"53,27",29,555,"53,27",119,116,"53,27",-50,15,"53,27",-15,64,"53,27",-4
17/08/2022,17/08/2022,FCR,1,NEGPOS_00_04,65,73,65,23,86,65,-58,22,"2064,73",-15,489,65,-56,555,"58,27",167,116,65,-46,15,65,-15,64,65,0
17/08/2022,17/08/2022,FCR,1,NEGPOS_04_08,118,73,118,12,86,118,-58,22,"2199,72",-15,489,118,-51,555,"114,87",167,116,118,-41,15,118,-14,64,118,0
17/08/2022,17/08/2022,FCR,1,NEGPOS_08_12,120,73,120,26,86,"132,36",-60,22,"2065,27",-15,489,120,-13,555,120,103,116,120,-41,15,120,-12,64,120,12
17/08/2022,17/08/2022,FCR,1,NEGPOS_12_16,79,73,79,33,86,79,-59,22,"2064,73",-15,489,79,44,555,79,90,116,79,-41,15,79,-13,64,79,-38
17/08/2022,17/08/2022,FCR,1,NEGPOS_16_20,110,73,110,12,86,"188,8",-60,22,"2339,56",-15,489,110,-51,555,110,127,116,110,-41,15,110,-14,64,110,42
17/08/2022,17/08/2022,FCR,1,NEGPOS_20_24,"49,1",73,"49,1",10,86,"204,44",-60,22,"2393,34",-15,489,"49,1",98,555,"49,1",34,116,"49,1",-46,15,"49,1",-15,64,"49,1",-6
18/08/2022,18/08/2022,FCR,1,NEGPOS_00_04,70,73,70,21,86,"99,4",-60,22,"2118,65",-15,489,70,-46,555,70,140,116,70,-41,15,70,-15,64,70,16
18/08/2022,18/08/2022,FCR,1,NEGPOS_04_08,"157,29",73,"157,29",22,86,"171,44",-60,22,"2280,01",-15,489,"157,29",-63,555,"157,29",142,116,"157,29",-41,15,"157,29",-14,64,"157,29",34
18/08/2022,18/08/2022,FCR,1,NEGPOS_08_12,"108,19",73,"108,19",29,86,"262,12",-60,22,"2280,01",-15,489,"108,19",-50,555,"108,19",130,116,"108,19",-41,15,"108,19",-13,64,"108,19",20
18/08/2022,18/08/2022,FCR,1,NEGPOS_12_16,85,73,85,33,86,"153,24",-60,22,"2172,44",-15,489,85,-51,555,85,92,116,85,-41,15,85,-14,64,85,56
18/08/2022,18/08/2022,FCR,1,NEGPOS_16_20,"107,91",73,"107,91",10,86,"331,64",-60,22,"2441,37",-15,489,"107,91",0,555,"107,91",94,116,"107,91",-41,15,"107,91",-14,64,"107,91",26
18/08/2022,18/08/2022,FCR,1,NEGPOS_20_24,"62,5",73,"62,5",18,86,"357,36",-60,22,"2602,73",-15,489,"62,5",31,555,"62,5",51,116,"62,5",-41,15,"62,5",-15,64,"62,5",31
19/08/2022,19/08/2022,FCR,1,NEGPOS_00_04,70,73,70,19,86,"189,44",-60,22,"2086,67",-15,489,70,-22,555,70,141,116,70,-41,15,70,-15,64,70,-7
19/08/2022,19/08/2022,FCR,1,NEGPOS_04_08,"153,19",73,"153,19",20,86,"229,44",-60,22,"2258,88",-15,489,"153,19",-39,555,"153,19",142,116,"153,19",-41,15,"153,19",-14,64,"153,19",23
19/08/2022,19/08/2022,FCR,1,NEGPOS_08_12,"80,29",73,"80,29",35,86,"282,16",-60,22,"2258,88",-15,489,"80,29",33,555,"80,29",56,116,"80,29",-41,15,"80,29",-14,64,"80,29",6
19/08/2022,19/08/2022,FCR,1,NEGPOS_12_16,"112,12",73,"112,12",28,86,"156,28",-60,22,"2140,45",-15,489,"112,12",-45,555,"112,12",110,116,"112,12",-41,15,"112,12",-13,64,"112,12",38
19/08/2022,19/08/2022,FCR,1,NEGPOS_16_20,112,73,112,20,86,"251,36",-60,22,"2581,56",-15,489,112,-58,555,112,88,116,112,-41,15,112,-14,64,112,80
19/08/2022,19/08/2022,FCR,1,NEGPOS_20_24,"55,1",73,"55,1",7,86,"341,68",-60,22,"2549,18",-15,489,"55,1",69,555,"55,1",30,116,"55,1",-46,15,"55,1",-15,64,"55,1",30
20/08/2022,20/08/2022,FCR,1,NEGPOS_00_04,"344,44",73,"560,12",-49,86,"344,44",-58,22,"2097,44",-15,489,"344,44",28,555,"344,44",130,116,"344,44",-41,15,"344,44",-12,64,"344,44",17
20/08/2022,20/08/2022,FCR,1,NEGPOS_04_08,"417,07",73,"567,96",-51,86,"417,07",-58,22,"2258,76",-15,489,"417,07",-38,555,"417,07",149,116,"417,07",-41,15,"417,07",-12,64,"417,07",69
20/08/2022,20/08/2022,FCR,1,NEGPOS_08_12,"375,44",73,"423,32",-51,86,"375,44",-59,22,"2258,76",-15,489,"375,44",-20,555,"375,44",111,116,"375,44",-41,15,"375,44",-12,64,"375,44",87
20/08/2022,20/08/2022,FCR,1,NEGPOS_12_16,"368,2",73,"592,32",-51,86,"368,2",-59,22,"1613,64",-15,489,"368,2",30,555,"368,2",110,116,"368,2",-41,15,"368,2",-12,64,"368,2",38
20/08/2022,20/08/2022,FCR,1,NEGPOS_16_20,"322,22",73,"365,6",-51,86,"322,22",-59,22,"2581,44",-15,489,"322,22",-7,555,"322,22",98,116,"322,22",-41,15,"322,22",-14,64,"322,22",89
20/08/2022,20/08/2022,FCR,1,NEGPOS_20_24,"79,6",73,"79,6",-45,86,"209,2",-60,22,"2581,44",-15,489,"79,6",113,555,"79,6",63,116,"79,6",-46,15,"79,6",-15,64,"79,6",5
21/08/2022,21/08/2022,FCR,1,NEGPOS_00_04,"125,61",73,"125,61",32,86,"125,61",-58,22,"2258,88",-15,489,"125,61",39,555,"125,61",44,116,"125,61",-42,15,"125,61",-14,64,"125,61",14
21/08/2022,21/08/2022,FCR,1,NEGPOS_04_08,280,73,280,32,86,280,-58,22,"2043,92",-15,489,280,-46,555,280,96,116,280,-42,15,280,-14,64,280,47
21/08/2022,21/08/2022,FCR,1,NEGPOS_08_12,"269,6",73,"269,6",39,86,"269,6",-59,22,"2258,88",-15,489,"269,6",-25,555,"269,6",65,116,"269,6",-42,15,"269,6",-13,64,"269,6",50
21/08/2022,21/08/2022,FCR,1,NEGPOS_12_16,280,73,280,34,86,280,-59,22,"1580,68",-15,489,280,52,555,280,34,116,280,-42,15,280,-13,64,280,9
21/08/2022,21/08/2022,FCR,1,NEGPOS_16_20,245,73,245,34,86,245,-59,22,"2258,88",-15,489,245,-4,555,245,65,116,245,-42,15,245,-14,64,245,35
21/08/2022,21/08/2022,FCR,1,NEGPOS_20_24,100,73,100,47,86,"312,36",-60,22,"2258,88",-15,489,100,47,555,100,44,116,100,-43,15,100,-14,64,100,-6
22/08/2022,22/08/2022,FCR,1,NEGPOS_00_04,70,73,70,26,86,"145,16",-60,22,"2256,2",-15,489,70,-7,555,70,125,116,70,-42,15,70,-15,64,70,-12
22/08/2022,22/08/2022,FCR,1,NEGPOS_04_08,"241,63",73,"241,63",35,86,"241,63",-58,22,"2258,88",-15,489,"241,63",-38,555,"241,63",126,116,"241,63",-42,15,"241,63",-14,64,"241,63",6
22/08/2022,22/08/2022,FCR,1,NEGPOS_08_12,245,73,245,67,86,"264,2",-60,22,"2420,23",-15,489,245,-61,555,245,117,116,245,-44,15,245,-13,64,245,9
22/08/2022,22/08/2022,FCR,1,NEGPOS_12_16,"216,21",73,"216,21",74,86,"216,21",-59,22,"2259,04",-15,489,"216,21",-46,555,"216,21",116,116,"216,21",-42,15,"216,21",-13,64,"216,21",-15
22/08/2022,22/08/2022,FCR,1,NEGPOS_16_20,"152,8",73,"152,8",42,86,"283,96",-60,22,"2527,8",-15,489,"152,8",-29,555,"152,8",139,116,"152,8",-42,15,"152,8",-14,64,"152,8",-21
22/08/2022,22/08/2022,FCR,1,NEGPOS_20_24,70,73,70,33,86,"387,12",-60,22,"2474,2",-15,489,70,48,555,70,62,116,70,-42,15,70,-15,64,70,-11
23/08/2022,23/08/2022,FCR,1,NEGPOS_00_04,168,73,168,5,86,168,-58,22,"2248,13",-15,489,168,-22,555,168,143,116,168,-42,15,168,-14,64,168,3
23/08/2022,23/08/2022,FCR,1,NEGPOS_04_08,"311,63",73,"311,63",12,86,"311,63",-58,22,"2420,23",-15,489,"311,63",-40,555,"311,63",146,116,"311,63",-42,15,"311,63",-14,64,"311,63",11
23/08/2022,23/08/2022,FCR,1,NEGPOS_08_12,"239,92",73,"239,92",15,86,"284,28",-60,22,"2527,8",-15,489,"239,92",-29,555,"239,92",94,116,"239,92",-51,15,"239,92",-13,64,"239,92",59
23/08/2022,23/08/2022,FCR,1,NEGPOS_12_16,305,73,305,41,86,305,-59,22,"2420,23",-15,489,305,-62,555,305,115,116,305,-51,15,305,-13,64,305,44
23/08/2022,23/08/2022,FCR,1,NEGPOS_16_20,"268,87",73,"268,87",-8,86,"270,84",-60,22,"2958,06",-15,489,"268,87",-35,555,"268,87",145,116,"268,87",-51,15,"268,87",-14,64,"268,87",48
23/08/2022,23/08/2022,FCR,1,NEGPOS_20_24,"75,16",73,"75,16",-2,86,"440,4",-60,22,"2850,5",-15,489,"75,16",39,555,"75,16",84,116,"75,16",-56,15,"75,16",-15,64,"75,16",25
24/08/2022,24/08/2022,FCR,1,NEGPOS_00_04,410,73,410,46,86,410,-56,22,"2248,22",-15,489,410,-35,555,410,139,116,410,-51,15,410,-14,64,410,-14
24/08/2022,24/08/2022,FCR,1,NEGPOS_04_08,"272,88",73,"272,88",38,86,"272,88",-56,22,"2570,93",-15,489,"272,88",-34,555,"272,88",137,116,"272,88",-51,15,"272,88",-14,64,"272,88",-5
24/08/2022,24/08/2022,FCR,1,NEGPOS_08_12,234,73,234,85,86,234,-57,22,"2581,69",-15,489,234,-69,555,234,100,116,234,-51,15,234,-14,64,234,21
24/08/2022,24/08/2022,FCR,1,NEGPOS_12_16,"349,5",73,"349,5",64,86,"349,5",-57,22,"2420,33",-15,489,"349,5",-62,555,"349,5",99,116,"349,5",-51,15,"349,5",-14,64,"349,5",36
